HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard,TimeInSeconds,ShotDistance,ShotAngle,ClusterID
1723441318564,2024-08-12 08:41:58,65.0,59.0,41.7,6639,1161,1,0,31318,6665.724266724509,9.516020204968157,48
1723441322418,2024-08-12 08:42:02,70.0,93.0,45.9,6701,1272,1,0,31322,6734.998292501639,10.081900896177757,48
1723441326453,2024-08-12 08:42:06,156.0,76.0,41.5,6747,1027,0,0,31326,6659.2553637775445,8.210409841658361,48
1723441340816,2024-08-12 08:42:20,-59.0,85.0,40.1,6507,332,1,0,31340,6570.644184552988,2.1543386535753655,48
1723441368382,2024-08-12 08:42:48,-25.0,-29.0,42.4,-3667,5928,1,0,31368,6982.120952833745,-58.55915323812705,48
1723441389555,2024-08-12 08:43:09,-21.0,80.0,44.4,-6580,498,1,0,31389,6572.305911930758,-3.64648444678788,48
1723441393100,2024-08-12 08:43:13,-60.0,44.0,45.1,-6817,306,1,0,31393,6762.077565364065,-2.2205087911170414,48
1723441396840,2024-08-12 08:43:16,-207.0,-2.0,44.1,-6639,530,0,0,31396,6453.9637433130965,-4.72825390613972,48
1723441400564,2024-08-12 08:43:20,136.0,28.0,40.4,-6858,362,1,0,31400,7001.9705797725255,-2.734095323448213,48
1723441404246,2024-08-12 08:43:24,-12.0,52.0,42.6,-6791,306,1,0,31404,6783.756850005755,-2.145791908624855,48
1723441408596,2024-08-12 08:43:28,0.0,19.0,44.3,-4767,4938,1,0,31408,6849.879560984996,-45.899054686664606,48
1723441412032,2024-08-12 08:43:32,48.0,-193.0,45.3,-4471,4985,0,0,31412,6872.630136999954,-48.88779535802042,48
1723441415613,2024-08-12 08:43:35,-114.0,-39.0,42.6,-4420,5118,1,0,31415,6718.354337187046,-50.13874046751865,48
1723441419387,2024-08-12 08:43:39,43.0,-43.0,43.4,-4426,4965,1,0,31419,6712.080526930528,-48.2551641912249,48
1723441423395,2024-08-12 08:43:43,190.0,73.0,43.7,-4524,5003,0,0,31423,6821.048013318775,-46.28305885311488,48
1723441427852,2024-08-12 08:43:47,69.0,78.0,41.8,279,6618,1,0,31427,6543.370691012393,88.16085917659163,48
1723441431042,2024-08-12 08:43:51,179.0,-107.0,44.8,18,6521,0,0,31431,6629.955128053281,-88.60850832480955,48
1723441434568,2024-08-12 08:43:54,-103.0,-7.0,45.5,118,6689,1,0,31434,6699.646035426051,88.10965165704839,48
1723441438238,2024-08-12 08:43:58,30.0,19.0,42.0,25,7109,1,0,31438,7090.001763046325,-89.95959395626606,48
1723441441821,2024-08-12 08:44:01,71.0,-79.0,41.5,275,6777,1,0,31441,6859.034334365152,88.29566928257431,48
1723441445951,2024-08-12 08:44:05,77.0,150.0,44.6,4095,5496,0,0,31445,6687.603457143672,53.07184361164501,48
1723441449631,2024-08-12 08:44:09,28.0,62.0,39.9,3784,5369,1,0,31449,6501.675553270864,54.71125901744831,48
1723441453290,2024-08-12 08:44:13,22.0,-3.0,41.7,3877,5608,0,0,31453,6807.668176402255,55.50924905887911,48
1723441457178,2024-08-12 08:44:17,-49.0,124.0,41.4,3964,5294,1,0,31457,6544.697777590651,52.181067468160094,48
1723441461025,2024-08-12 08:44:21,-54.0,206.0,44.9,3891,5282,0,0,31461,6428.748011860474,52.14612149326781,48
1723441465359,2024-08-12 08:44:25,81.0,130.0,41.9,6828,693,0,0,31465,6770.4488772901905,4.7699667365824325,48
1723441468351,2024-08-12 08:44:28,43.0,66.0,42.8,6772,957,1,0,31468,6787.733200413817,7.542767768265264,48
1723441472114,2024-08-12 08:44:32,-132.0,11.0,40.4,6937,931,1,0,31472,7128.61564400831,7.415121606348293,48
1723441475770,2024-08-12 08:44:35,113.0,-36.0,41.0,6814,775,0,0,31475,6749.897925154128,6.900757565844572,48
1723441479518,2024-08-12 08:44:39,52.0,218.0,39.8,6795,746,0,0,31479,6763.6405138061555,4.477319946380817,48
1723441490863,2024-08-12 08:44:50,103.0,368.0,43.1,3133,5359,0,0,31490,5838.748239134823,58.73836531833007,48
1723441512167,2024-08-12 08:45:12,-38.0,-68.0,40.1,-6560,476,1,0,31512,6544.648195281394,-4.768003870662406,48
1723441515725,2024-08-12 08:45:15,-128.0,-8.0,43.1,-6632,393,0,0,31515,6516.349975254552,-3.528069143536899,48
1723441519448,2024-08-12 08:45:19,-102.0,-7.0,41.8,-6744,323,0,0,31519,6650.192779160616,-2.8443349200385954,48
1723441523271,2024-08-12 08:45:23,-172.0,-72.0,42.4,-6824,421,0,0,31523,6670.243848616031,-4.23861568867837,48
1723441527055,2024-08-12 08:45:27,-88.0,-25.0,43.4,-6549,498,1,0,31527,6482.1331365531205,-4.627843864039069,48
1723441531549,2024-08-12 08:45:31,59.0,119.0,44.3,-4403,5294,1,0,31531,6833.013171361519,-49.231357807466274,48
1723441535282,2024-08-12 08:45:35,4.0,40.0,42.4,-4474,5071,1,0,31535,6735.2390454979395,-48.328311992770224,48
1723441539096,2024-08-12 08:45:39,-18.0,32.0,45.4,-4709,4999,1,0,31539,6832.025321967125,-46.636915763244545,48
1723441543304,2024-08-12 08:45:43,77.0,70.0,44.1,-4719,5010,1,0,31543,6885.144588169518,-45.8473696283152,48
1723441547032,2024-08-12 08:45:47,-89.0,136.0,43.8,-4663,5086,1,0,31547,6739.731151908064,-47.26081804671722,48
1723441551408,2024-08-12 08:45:51,-20.0,41.0,43.2,290,6695,1,0,31551,6661.217306168595,87.33260327119697,48
1723441554702,2024-08-12 08:45:54,22.0,-132.0,43.3,56,6852,0,0,31554,6984.082760105295,89.72107085996838,48
1723441558378,2024-08-12 08:45:58,58.0,168.0,45.6,56,6716,0,0,31558,6548.000305436767,-89.98249976245225,48
1723441562209,2024-08-12 08:46:02,35.0,46.0,44.0,-51,6943,1,0,31562,6897.536154309016,-89.28560509088288,48
1723441566127,2024-08-12 08:46:06,-75.0,-137.0,42.3,210,6728,0,0,31566,6870.913330846199,87.62273478131024,48
1723441570574,2024-08-12 08:46:10,75.0,160.0,42.2,4082,5790,0,0,31570,6910.350859399254,54.559670482268615,48
1723441574061,2024-08-12 08:46:14,102.0,80.0,42.9,3983,5622,0,0,31574,6765.790788961775,54.99687959849486,48
1723441579320,2024-08-12 08:46:19,-127.0,31.0,44.2,3967,5752,0,0,31579,7034.961051775625,54.41214332378128,48
1723441583304,2024-08-12 08:46:23,-120.0,3.0,43.1,4154,5476,1,0,31583,6944.120174651358,52.01284919412893,48
1723441588256,2024-08-12 08:46:28,35.0,129.0,44.0,3823,5307,1,0,31588,6415.654915906871,53.812417889836055,48
1723441593072,2024-08-12 08:46:33,281.0,45.0,40.5,7007,373,1,0,31593,6733.9928719890995,2.791873259788133,48
1723441596889,2024-08-12 08:46:36,78.0,51.0,40.1,6800,359,1,0,31596,6729.052533603821,2.623440333281252,48
1723441601383,2024-08-12 08:46:41,-59.0,-95.0,40.1,6759,689,1,0,31601,6862.927946583732,6.559615825632989,48
1723441605412,2024-08-12 08:46:45,4.0,47.0,40.2,6674,735,1,0,31605,6705.389175879353,5.889142356190945,48
1723441611270,2024-08-12 08:46:51,232.0,14.0,44.8,6687,516,0,0,31611,6474.490636335804,4.4468946934725295,48
1723441617216,2024-08-12 08:46:57,147.0,78.0,40.2,6798,1418,0,0,31617,6784.64450063524,11.391085568939047,48
1723441661818,2024-08-12 08:47:41,-17.0,-141.0,38.1,54,4487,0,0,31661,4628.54458766468,89.12107146839756,48
1723441667366,2024-08-12 08:47:47,-22.0,-12.0,39.3,98,4434,1,0,31667,4447.619138370551,88.45393056794217,48
1723441673392,2024-08-12 08:47:53,-29.0,-62.0,36.9,62,4472,1,0,31673,4534.913119344184,88.85019497112646,48
1723441679258,2024-08-12 08:47:59,-41.0,-37.0,41.6,60,4462,1,0,31679,4500.133553573716,88.7139582409067,48
1723441685580,2024-08-12 08:48:05,-40.0,78.0,39.2,84,4720,1,0,31685,4643.655887337045,88.46984327841243,48
1723441691804,2024-08-12 08:48:11,23.0,142.0,44.5,96,4475,1,0,31691,4333.61488828899,89.03480354311998,48
1723441697661,2024-08-12 08:48:17,6.0,121.0,38.2,32,4439,1,0,31697,4318.078276270591,89.65500873916979,48
1723441703375,2024-08-12 08:48:23,49.0,43.0,38.1,195,4280,1,0,31703,4239.514712794378,88.02646323132049,48
1723441709151,2024-08-12 08:48:29,26.0,-40.0,38.8,178,4532,1,0,31709,4574.525986372796,88.09585477214524,48
1723441715909,2024-08-12 08:48:35,13.0,147.0,43.3,222,4336,1,0,31715,4194.210533580784,87.14373441138416,48
1723441728303,2024-08-12 08:48:48,67.0,-1.0,38.4,206,4402,1,0,31728,4405.193525828349,88.19180804321923,48
1723441746360,2024-08-12 08:49:06,43.0,145.0,41.4,210,4476,0,0,31746,4334.218499337568,87.79181314614792,48
1723441752035,2024-08-12 08:49:12,64.0,-20.0,38.0,60,4494,1,0,31752,4514.001772263719,-89.94922838766833,48
1723441757949,2024-08-12 08:49:17,-139.0,-7.0,38.2,107,4482,0,0,31757,4495.735423709896,86.86329299101271,48
1723441763452,2024-08-12 08:49:23,-88.0,46.0,37.7,146,4581,1,0,31763,4541.033032251582,87.04623311611329,48
1723441769366,2024-08-12 08:49:29,-109.0,306.0,41.2,289,4508,0,0,31769,4220.806557993389,84.58926887673177,48
1723441776529,2024-08-12 08:49:36,20.0,-35.0,38.6,136,4570,1,0,31776,4606.460788935471,88.55702384741778,48
1723441781292,2024-08-12 08:49:41,29.0,33.0,38.8,148,4557,1,0,31781,4525.564826626617,88.49323035116464,48
1723441787023,2024-08-12 08:49:47,124.0,85.0,40.8,178,4349,0,0,31787,4264.341918749012,89.27443557580636,48
1723441792783,2024-08-12 08:49:52,68.0,73.0,42.6,182,4466,1,0,31792,4394.4789224662345,88.51348662518024,48
1723441798954,2024-08-12 08:49:58,-9.0,-89.0,41.4,138,4427,1,0,31798,4518.391859943093,88.13562737774775,48
1723441854781,2024-08-12 08:50:54,92.0,-51.0,44.1,-4893,4936,1,0,31854,7051.268963810699,-45.01149133147711,48
1723441860267,2024-08-12 08:51:00,-21.0,79.0,44.7,-4307,5339,1,0,31860,6785.086292745288,-50.82585711317818,48
1723441865841,2024-08-12 08:51:05,-83.0,120.0,47.0,-3343,5857,1,0,31865,6598.54294522662,-60.392975535432655,48
1723441872655,2024-08-12 08:51:12,61.0,17.0,46.2,-5346,5275,1,0,31872,7542.029766581408,-44.19957658032702,48
1723441879492,2024-08-12 08:51:19,-53.0,171.0,46.5,-4639,5229,0,0,31879,6827.500274624674,-47.80195415923051,48
1723441884404,2024-08-12 08:51:24,-9.0,43.0,47.1,-4120,5976,1,0,31884,7218.089082298721,-55.28175304984272,48
1723441891229,2024-08-12 08:51:31,-46.0,19.0,46.4,-5220,4887,1,0,31891,7104.062218196009,-43.25462208876584,48
1723441897547,2024-08-12 08:51:37,-48.0,265.0,46.9,-3451,5757,0,0,31897,6460.841508658141,-58.21646280580149,48
1723441902205,2024-08-12 08:51:42,-147.0,185.0,47.4,-4743,6358,0,0,31902,7696.047362120376,-53.33111322993391,48
1723441908168,2024-08-12 08:51:48,-33.0,442.0,47.0,-4638,6023,0,0,31908,7235.577793099871,-50.47324568664079,48
1723441914410,2024-08-12 08:51:54,54.0,-71.0,42.5,4628,5061,1,0,31914,6874.5108916925865,48.29032473643258,48
1723441922030,2024-08-12 08:52:02,-286.0,-57.0,43.3,4546,5359,0,0,31922,7258.187101473755,48.261571481722655,48
1723441928048,2024-08-12 08:52:08,-190.0,-116.0,45.7,4559,5290,0,0,31928,7195.681830097826,48.701717094030556,48
1723441932987,2024-08-12 08:52:12,-281.0,116.0,46.6,4977,5474,0,0,31932,7506.9786199242635,45.53969560055657,48
1723441935217,2024-08-12 08:52:15,4.0,434.0,47.6,3921,3571,0,0,31935,5018.332193069726,38.69012064822843,48
1723441940720,2024-08-12 08:52:20,-75.0,274.0,44.4,4108,4910,0,0,31940,6244.196105184397,47.94049175019637,48
1723441946112,2024-08-12 08:52:26,105.0,279.0,46.1,4768,5932,0,0,31946,7328.026883138462,50.481741312974236,48
1723441952942,2024-08-12 08:52:32,-1.0,140.0,44.7,4906,4677,1,0,31952,6683.039577916624,42.7563954072358,48
1723441959629,2024-08-12 08:52:39,99.0,225.0,48.4,3162,5812,0,0,31959,6371.5412578119585,61.26681767713454,48
1723441964880,2024-08-12 08:52:44,-122.0,128.0,43.7,6010,3743,1,0,31964,7118.2616557696165,30.52063935262848,48
1723441973770,2024-08-12 08:52:53,-173.0,9.0,42.3,5848,3590,0,0,31973,7005.42661084962,30.742137651926413,48
1723441990145,2024-08-12 08:53:10,18.0,139.0,47.5,-4400,4969,1,0,31990,6545.8096519834735,-47.550850209603254,48
1723442028517,2024-08-12 08:53:48,63.0,0.0,36.5,205,4546,1,0,32028,4548.217233158504,88.21087634602357,48
1723442034296,2024-08-12 08:53:54,-30.0,-43.0,45.9,184,4398,1,0,32034,4446.153056294846,87.24120250180083,48
1723442040098,2024-08-12 08:54:00,-84.0,31.0,45.4,227,4373,1,0,32040,4353.123591169909,85.90313018240886,48
1723442046017,2024-08-12 08:54:06,-17.0,-87.0,42.8,156,4436,1,0,32046,4526.307324961485,87.80956437796223,48
1723442052137,2024-08-12 08:54:12,-10.0,6.0,39.7,113,4490,1,0,32052,4485.686680988765,88.42872121508627,48
1723442058603,2024-08-12 08:54:18,6.0,-61.0,39.9,93,4616,1,0,32058,4677.809102560727,88.93432585108033,48
1723442063993,2024-08-12 08:54:23,17.0,69.0,42.0,142,4594,1,0,32063,4526.726190084839,88.41764607738138,48
1723442069445,2024-08-12 08:54:29,-61.0,73.0,41.9,89,4290,1,0,32069,4219.66692998393,87.96283020856518,48
1723442074689,2024-08-12 08:54:34,-105.0,-24.0,40.8,209,4476,1,0,32074,4510.941808536218,86.0084975661436,48
1723442158868,2024-08-12 08:55:58,-39.0,83.0,39.9,327,4447,1,0,32158,4379.3209519285065,85.2059361589419,49
1723442164690,2024-08-12 08:56:04,-94.0,21.0,40.1,214,4434,1,0,32164,4423.735186468557,86.00758451857068,49
1723442170282,2024-08-12 08:56:10,-70.0,131.0,40.5,228,4553,1,0,32170,4432.029783293429,86.14464827099808,49
1723442176309,2024-08-12 08:56:16,-24.0,83.0,41.8,157,4407,1,0,32176,4327.786616736089,87.60303299303314,49
1723442182110,2024-08-12 08:56:22,-43.0,57.0,41.3,198,4363,1,0,32182,4312.738920917889,86.79658803547036,49
1723442188248,2024-08-12 08:56:28,-18.0,9.0,39.7,130,4442,1,0,32188,4435.469873643603,88.08783512535494,49
1723442194369,2024-08-12 08:56:34,-11.0,106.0,41.2,77,4511,1,0,32194,4405.878913451889,88.85553734108366,49
1723442200371,2024-08-12 08:56:40,32.0,101.0,43.7,127,4572,1,0,32200,4472.009168148026,88.78275998061599,49
1723442206241,2024-08-12 08:56:46,-7.0,27.0,41.7,173,4522,1,0,32206,4498.602560795964,87.70684472261067,49
1723442212133,2024-08-12 08:56:52,-70.0,75.0,43.7,79,4589,1,0,32212,4516.458457685623,88.10944336847783,49
1723442270008,2024-08-12 08:57:50,-6.0,37.0,43.5,24,4410,1,0,32270,4373.102902974043,89.60694113405074,49
1723442275932,2024-08-12 08:57:55,-57.0,31.0,42.8,240,4366,1,0,32275,4345.162137366107,86.08066987947846,49
1723442281656,2024-08-12 08:58:01,-89.0,-41.0,42.3,224,4509,1,0,32281,4560.753117633096,86.06475375192113,49
1723442287036,2024-08-12 08:58:07,-8.0,88.0,43.4,246,4524,1,0,32287,4443.265915967668,86.72289117890001,49
1723442293090,2024-08-12 08:58:13,-20.0,148.0,44.4,131,4491,1,0,32293,4345.624235941254,88.00870848934457,49
1723442299025,2024-08-12 08:58:19,-82.0,86.0,44.1,112,4343,1,0,32299,4261.418191165941,87.39072211286378,49
1723442304985,2024-08-12 08:58:24,-50.0,3.0,40.4,239,4475,1,0,32304,4481.328486063034,86.30244034291177,49
1723442311232,2024-08-12 08:58:31,-57.0,11.0,42.9,183,4492,1,0,32311,4487.422534150312,86.93419752387065,49
1723442317194,2024-08-12 08:58:37,70.0,142.0,44.3,114,4696,0,0,32317,4554.21255542602,89.44643481411761,49
1723442321551,2024-08-12 08:58:41,198.0,304.0,40.1,83,4506,0,0,32321,4203.573360844319,-88.43232500740399,49
1723450992519,2024-08-12 11:23:12,-2.0,54.0,36.5,60,3876,1,0,40992,3822.5028449956712,89.07063663508656,50
1723451000718,2024-08-12 11:23:20,62.0,-18.0,40.1,19,3741,1,0,41000,3759.245935024736,-89.3446099857079,50
1723451007669,2024-08-12 11:23:27,-24.0,-2.0,35.7,45,3815,1,0,41007,3817.6236063813312,88.96437562463514,50
1723451014457,2024-08-12 11:23:34,-72.0,27.0,39.1,88,3925,1,0,41014,3901.282353278214,87.649517327681,50
1723451021740,2024-08-12 11:23:41,-42.0,79.0,39.0,50,3715,1,0,41021,3637.1637301611813,88.55058106742428,50
1723451028571,2024-08-12 11:23:48,35.0,71.0,41.0,161,3541,1,0,41028,3472.2868545095753,87.92043289817728,50
1723451035853,2024-08-12 11:23:55,13.0,46.0,40.0,193,3956,1,0,41035,3914.141029651333,87.364203590373,50
1723451042938,2024-08-12 11:24:02,31.0,67.0,36.2,114,3663,1,0,41042,3596.957742315025,88.67777934483729,50
1723451050149,2024-08-12 11:24:10,4.0,91.0,36.2,115,3755,1,0,41050,3665.6809735709408,88.26476883991994,50
1723451057141,2024-08-12 11:24:17,-9.0,-36.0,39.5,86,3670,1,0,41057,3707.217420114445,88.53159544253644,50
1723510929860,2024-08-13 04:02:09,205.0,9.0,44.2,-5893,690,0,0,14529,6135.907838290924,-6.372158504015303,51
1723510934202,2024-08-13 04:02:14,-62.0,72.0,48.5,-5767,653,1,0,14534,5734.5083485857795,-5.81498227168468,51
1723510938455,2024-08-13 04:02:18,-15.0,152.0,48.9,-5736,659,1,0,14538,5743.421454150827,-5.064371559153926,51
1723510943065,2024-08-13 04:02:23,12.0,164.0,49.6,-6041,614,1,0,14543,6069.704193780781,-4.251735874317499,51
1723510947504,2024-08-13 04:02:27,2.0,-18.0,47.8,-5736,554,1,0,14547,5766.4398028593,-5.692796961387165,51
1723510952711,2024-08-13 04:02:32,93.0,16.0,48.5,-4075,4317,1,0,14552,5989.225742948749,-45.899718067046365,51
1723510957415,2024-08-13 04:02:37,221.0,-66.0,47.2,-4217,4258,0,0,14557,6196.193993089629,-44.25458224824552,51
1723510962332,2024-08-13 04:02:42,-12.0,-22.0,51.8,-4065,4112,1,0,14562,5789.366545659378,-45.56685070492489,51
1723510966403,2024-08-13 04:02:46,211.0,67.0,48.3,-4627,4036,0,0,14566,6257.731617766936,-39.36477989723239,51
1723510971402,2024-08-13 04:02:51,31.0,147.0,49.2,-4309,4122,1,0,14571,5885.254879782183,-42.486525246704424,51
1723510976670,2024-08-13 04:02:56,-48.0,199.0,51.8,802,5631,0,0,14576,5498.10185427662,81.10647074411918,51
1723510981154,2024-08-13 04:03:01,14.0,261.0,51.8,455,4585,0,0,14581,4346.430374456722,84.17660196628734,51
1723510985841,2024-08-13 04:03:05,127.0,-113.0,50.4,1324,5677,0,0,14585,5912.436807273292,78.319466099928,51
1723510990631,2024-08-13 04:03:10,-26.0,-43.0,48.9,639,6151,1,0,14590,6229.595572747881,83.87208534769337,51
1723510998640,2024-08-13 04:03:18,259.0,-165.0,49.3,942,5973,0,0,14598,6175.883175708556,83.65058765487389,51
1723511007544,2024-08-13 04:03:27,-57.0,-132.0,49.4,3801,4425,0,0,14607,5970.796680510902,49.748427280567796,51
1723511012118,2024-08-13 04:03:32,72.0,44.0,48.5,4014,4605,1,0,14612,6028.439682040454,49.163663982356724,51
1723511019518,2024-08-13 04:03:39,32.0,69.0,48.7,4116,4653,1,0,14619,6139.390197731367,48.301358896739174,51
1723511024089,2024-08-13 04:03:44,110.0,-178.0,49.0,4319,4720,0,0,14624,6458.024852847811,49.32653234205213,51
1723511028579,2024-08-13 04:03:48,33.0,67.0,52.1,3909,4399,1,0,14628,5812.882245495774,48.17983011986425,51
1723511033431,2024-08-13 04:03:53,109.0,-29.0,48.0,6350,584,0,1,14633,6271.0326103441685,5.609680376288537,51
1723511037875,2024-08-13 04:03:57,272.0,-17.0,49.2,6131,171,0,0,14637,5862.015438396593,1.8378412721837947,51
1723511042399,2024-08-13 04:04:02,0.0,31.0,48.3,5845,90,1,0,14642,5845.297768292048,0.5783295442257668,51
1723511046935,2024-08-13 04:04:06,215.0,-149.0,46.6,6222,-122,0,0,14646,6007.060678901122,0.2575288212329099,51
1723511051854,2024-08-13 04:04:11,53.0,-35.0,50.4,6105,194,1,0,14651,6056.330985010644,2.1669657843320067,51
1723794348404,2024-08-16 10:45:48,85.0,-85.0,38.6,111,3946,1,0,38748,4031.083849289171,89.63044663619534,52
1723794355120,2024-08-16 10:45:55,32.0,184.0,40.3,46,4114,1,0,38755,3930.0249363076564,89.79589376079392,52
1723794362108,2024-08-16 10:46:02,66.0,-75.0,36.9,57,4155,1,0,38762,4230.009574457249,-89.87809427009527,52
1723794368814,2024-08-16 10:46:08,9.0,156.0,42.6,115,3984,1,0,38768,3829.4673258822827,88.41384507730102,52
1723794375602,2024-08-16 10:46:15,38.0,73.0,39.6,143,4009,1,0,38775,3937.4002844516585,88.47189269753002,52
1723794382637,2024-08-16 10:46:22,60.0,137.0,42.1,43,4112,0,0,38782,3975.036352035035,-89.75496294004353,52
1723794389512,2024-08-16 10:46:29,1.0,-33.0,37.2,85,4079,1,0,38789,4112.857887163134,88.82972369315691,52
1723794396560,2024-08-16 10:46:36,66.0,55.0,34.7,-43,3989,1,0,38796,3935.509750972547,-88.41290224391608,52
1723794403189,2024-08-16 10:46:43,21.0,60.0,38.6,-19,4084,1,0,38803,4024.198802246231,-89.43047820597093,52
1723794409953,2024-08-16 10:46:49,16.0,-12.0,37.6,26,3868,1,0,38809,3880.012886576538,89.85233079213988,52
1723797675224,2024-08-16 11:41:15,184.0,148.0,46.1,-5813,281,0,1,42075,5998.474639439597,-1.2704835221059698,53
1723797679137,2024-08-16 11:41:19,-97.0,3.0,48.0,-6010,490,1,1,42079,5933.020984287853,-4.708305162904217,53
1723797682981,2024-08-16 11:41:22,-82.0,113.0,48.2,-6261,399,1,1,42082,6185.615329132584,-2.650089962659313,53
1723797686760,2024-08-16 11:41:26,-168.0,0.0,49.2,-5619,154,0,0,42086,5453.174946762666,-1.6182725442044943,53
1723797690595,2024-08-16 11:41:30,-155.0,-51.0,47.8,-5677,51,0,0,42090,5522.941969639008,-1.058222559175039,53
1723797695168,2024-08-16 11:41:35,28.0,5.0,48.0,-3097,5090,1,0,42095,5968.488083258607,-58.427087155983585,53
1723797698352,2024-08-16 11:41:38,27.0,34.0,51.6,-3378,4342,1,0,42098,5491.164630567909,-51.6775094174789,53
1723797702039,2024-08-16 11:41:42,-77.0,224.0,49.2,-3684,4509,0,0,42102,5601.04222444359,-49.91021169036609,53
1723797705873,2024-08-16 11:41:45,113.0,197.0,47.9,-3291,4333,0,0,42105,5356.6511926762605,-50.54502496108281,53
1723797709737,2024-08-16 11:41:49,27.0,12.0,47.4,-3625,4523,1,0,42109,5803.983545807138,-51.00717909847295,53
1723797714462,2024-08-16 11:41:54,-49.0,-16.0,48.6,766,6097,1,0,42114,6167.089589101167,82.40597056957637,53
1723797718360,2024-08-16 11:41:58,-80.0,-153.0,47.4,703,5805,0,0,42118,6009.230649592342,82.51309797420417,53
1723797722070,2024-08-16 11:42:02,82.0,95.0,49.0,554,5617,1,0,42122,5542.135689425151,85.11444527264636,53
1723797725809,2024-08-16 11:42:05,81.0,-78.0,47.9,502,5975,1,0,42125,6067.623093106558,86.02135477290139,53
1723797729448,2024-08-16 11:42:09,118.0,116.0,48.7,643,6110,0,0,42129,6016.947814299207,84.9943751714096,53
1723797734118,2024-08-16 11:42:14,168.0,293.0,43.0,3700,4426,0,0,42134,5436.608593599506,49.483294956644755,53
1723797737795,2024-08-16 11:42:17,39.0,-12.0,50.6,3649,4548,1,0,42137,5815.986588705307,51.63251461513846,53
1723797741587,2024-08-16 11:42:21,-220.0,148.0,51.7,4042,4941,0,0,42141,6413.851650919282,48.35607467681271,53
1723797745358,2024-08-16 11:42:25,156.0,23.0,48.8,3881,4934,0,0,42145,6163.890492213502,52.819634735834256,53
1723797749082,2024-08-16 11:42:29,-56.0,-26.0,47.4,3684,4563,1,0,42149,5920.0102195857735,50.820228493791404,53
1723797756948,2024-08-16 11:42:36,-2.0,-56.0,44.8,6239,7,1,0,42156,6241.317969788112,0.5783546723266397,53
1723797760458,2024-08-16 11:42:40,54.0,27.0,47.2,5971,75,1,0,42160,5917.194690053725,0.46478571752405173,53
1723797764333,2024-08-16 11:42:44,173.0,70.0,46.9,5813,145,0,0,42164,5640.498648169327,0.7618670558780707,53
1723797768038,2024-08-16 11:42:48,53.0,203.0,48.9,5991,194,0,0,42168,5938.006820474358,-0.0868409600460609,53
1723958315559,2024-08-18 08:18:35,14.0,-180.0,41.6,140,4454,0,0,29915,4635.71267444392,88.44249246763357,54
1723958321039,2024-08-18 08:18:41,101.0,-112.0,42.1,122,4561,0,0,29921,4673.04718572368,89.74252016473446,54
1723958328013,2024-08-18 08:18:48,10.0,-73.0,41.1,185,4395,1,0,29928,4471.425835234215,87.75701906366156,54
1723958334835,2024-08-18 08:18:54,-1.0,-105.0,37.7,220,4579,1,0,29934,4689.210701173492,87.29867980959148,54
1723958341381,2024-08-18 08:19:01,-3.0,33.0,43.5,163,4450,1,0,29941,4420.1182110889295,87.84771896611349,54
1723958348229,2024-08-18 08:19:08,37.0,165.0,44.8,179,4587,1,0,29948,4424.279376350458,88.1607404276315,54
1723958354599,2024-08-18 08:19:14,22.0,34.0,42.9,159,4635,1,0,29954,4603.039213389345,88.29445703466602,54
1723958361348,2024-08-18 08:19:21,69.0,167.0,41.8,29,4700,1,0,29961,4533.176480129579,-89.49442495081249,54
1723958367918,2024-08-18 08:19:27,-69.0,52.0,43.7,247,4392,1,0,29967,4351.488940581144,85.83558234170096,54
1723958374894,2024-08-18 08:19:34,87.0,69.0,41.3,55,4435,1,0,29974,4366.117268237306,-89.58006593804477,54
1724732719696,2024-08-27 07:25:19,177.0,180.0,39.9,-3868,-14,1,0,26719,4049.6494910053634,2.7458270504916116,55
1724732723823,2024-08-27 07:25:23,59.0,116.0,42.1,-3767,75,1,0,26723,3826.219674822657,0.6139668177837372,55
1724732727478,2024-08-27 07:25:27,78.0,34.0,37.7,-3963,7,1,0,26727,4041.0901994387605,0.3828168836818393,55
1724732738969,2024-08-27 07:25:38,199.0,8.0,42.8,-3925,1444,0,0,26738,4366.86065726856,-19.198404753135087,55
1724732742847,2024-08-27 07:25:42,172.0,-14.0,45.7,-2902,2924,0,0,26742,4252.213541204157,-43.704108906708,55
1724732750280,2024-08-27 07:25:50,215.0,55.0,45.3,-2838,2878,0,0,26750,4158.141171244671,-42.75845722069178,55
1724732754048,2024-08-27 07:25:54,28.0,-7.0,46.2,-1297,3771,1,0,26754,4003.611994187249,-70.67348331843318,55
1724732757914,2024-08-27 07:25:57,-13.0,13.0,40.7,-1416,3905,1,0,26757,4137.157599125274,-70.1766264657738,55
1724732761604,2024-08-27 07:26:01,-43.0,183.0,41.2,-1226,3270,0,0,26761,3305.9125820263307,-69.03217064227624,55
1724732765462,2024-08-27 07:26:05,147.0,-55.0,44.4,38,4115,0,0,26765,4171.4243370819995,-88.50268148866742,55
1724732769306,2024-08-27 07:26:09,-26.0,60.0,45.6,12,3955,1,0,26769,3895.185361443021,89.44103451916783,55
1724732772964,2024-08-27 07:26:12,41.0,279.0,50.5,35,3836,0,0,26772,3557.0050604405947,-89.90335272672853,55
1724732777865,2024-08-27 07:26:17,36.0,253.0,45.0,1118,3601,0,0,26777,3518.4979749887593,72.09030785425571,55
