HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard
1723441431042,Mon Aug 12 2024 08:43:51 GMT+0300 (Israel Daylight Time),179.0,-107.0,44.8,18,6521,FALSE,FALSE
1723441434568,Mon Aug 12 2024 08:43:54 GMT+0300 (Israel Daylight Time),-103.0,-7.0,45.5,118,6689,TRUE,FALSE
1723441438238,Mon Aug 12 2024 08:43:58 GMT+0300 (Israel Daylight Time),30.0,19.0,42.0,25,7109,TRUE,FALSE
1723441441821,Mon Aug 12 2024 08:44:01 GMT+0300 (Israel Daylight Time),71.0,-79.0,41.5,275,6777,TRUE,FALSE
1723441445951,Mon Aug 12 2024 08:44:05 GMT+0300 (Israel Daylight Time),77.0,150.0,44.6,4095,5496,FALSE,FALSE
1723441449631,Mon Aug 12 2024 08:44:09 GMT+0300 (Israel Daylight Time),28.0,62.0,39.9,3784,5369,TRUE,FALSE
1723441453290,Mon Aug 12 2024 08:44:13 GMT+0300 (Israel Daylight Time),22.0,-3.0,41.7,3877,5608,FALSE,FALSE
1723441457178,Mon Aug 12 2024 08:44:17 GMT+0300 (Israel Daylight Time),-49.0,124.0,41.4,3964,5294,TRUE,FALSE
1723441461025,Mon Aug 12 2024 08:44:21 GMT+0300 (Israel Daylight Time),-54.0,206.0,44.9,3891,5282,FALSE,FALSE
1723441465359,Mon Aug 12 2024 08:44:25 GMT+0300 (Israel Daylight Time),81.0,130.0,41.9,6828,693,FALSE,FALSE
1723441468351,Mon Aug 12 2024 08:44:28 GMT+0300 (Israel Daylight Time),43.0,66.0,42.8,6772,957,TRUE,FALSE
1723441472114,Mon Aug 12 2024 08:44:32 GMT+0300 (Israel Daylight Time),-132.0,11.0,40.4,6937,931,TRUE,FALSE
1723441475770,Mon Aug 12 2024 08:44:35 GMT+0300 (Israel Daylight Time),113.0,-36.0,41.0,6814,775,FALSE,FALSE
1723441479518,Mon Aug 12 2024 08:44:39 GMT+0300 (Israel Daylight Time),52.0,218.0,39.8,6795,746,FALSE,FALSE
1723441490863,Mon Aug 12 2024 08:44:50 GMT+0300 (Israel Daylight Time),103.0,368.0,43.1,3133,5359,FALSE,FALSE
1723441512167,Mon Aug 12 2024 08:45:12 GMT+0300 (Israel Daylight Time),-38.0,-68.0,40.1,-6560,476,TRUE,FALSE
1723441515725,Mon Aug 12 2024 08:45:15 GMT+0300 (Israel Daylight Time),-128.0,-8.0,43.1,-6632,393,FALSE,FALSE
1723441519448,Mon Aug 12 2024 08:45:19 GMT+0300 (Israel Daylight Time),-102.0,-7.0,41.8,-6744,323,FALSE,FALSE
1723441523271,Mon Aug 12 2024 08:45:23 GMT+0300 (Israel Daylight Time),-172.0,-72.0,42.4,-6824,421,FALSE,FALSE
1723441527055,Mon Aug 12 2024 08:45:27 GMT+0300 (Israel Daylight Time),-88.0,-25.0,43.4,-6549,498,TRUE,FALSE
1723441531549,Mon Aug 12 2024 08:45:31 GMT+0300 (Israel Daylight Time),59.0,119.0,44.3,-4403,5294,TRUE,FALSE
1723441535282,Mon Aug 12 2024 08:45:35 GMT+0300 (Israel Daylight Time),4.0,40.0,42.4,-4474,5071,TRUE,FALSE
1723441539096,Mon Aug 12 2024 08:45:39 GMT+0300 (Israel Daylight Time),-18.0,32.0,45.4,-4709,4999,TRUE,FALSE
1723441543304,Mon Aug 12 2024 08:45:43 GMT+0300 (Israel Daylight Time),77.0,70.0,44.1,-4719,5010,TRUE,FALSE
1723441547032,Mon Aug 12 2024 08:45:47 GMT+0300 (Israel Daylight Time),-89.0,136.0,43.8,-4663,5086,TRUE,FALSE
1723441551408,Mon Aug 12 2024 08:45:51 GMT+0300 (Israel Daylight Time),-20.0,41.0,43.2,290,6695,TRUE,FALSE
1723441554702,Mon Aug 12 2024 08:45:54 GMT+0300 (Israel Daylight Time),22.0,-132.0,43.3,56,6852,FALSE,FALSE
1723441558378,Mon Aug 12 2024 08:45:58 GMT+0300 (Israel Daylight Time),58.0,168.0,45.6,56,6716,FALSE,FALSE
1723441562209,Mon Aug 12 2024 08:46:02 GMT+0300 (Israel Daylight Time),35.0,46.0,44.0,-51,6943,TRUE,FALSE
1723441566127,Mon Aug 12 2024 08:46:06 GMT+0300 (Israel Daylight Time),-75.0,-137.0,42.3,210,6728,FALSE,FALSE
1723441570574,Mon Aug 12 2024 08:46:10 GMT+0300 (Israel Daylight Time),75.0,160.0,42.2,4082,5790,FALSE,FALSE
1723441574061,Mon Aug 12 2024 08:46:14 GMT+0300 (Israel Daylight Time),102.0,80.0,42.9,3983,5622,FALSE,FALSE
1723441579320,Mon Aug 12 2024 08:46:19 GMT+0300 (Israel Daylight Time),-127.0,31.0,44.2,3967,5752,FALSE,FALSE
1723441583304,Mon Aug 12 2024 08:46:23 GMT+0300 (Israel Daylight Time),-120.0,3.0,43.1,4154,5476,TRUE,FALSE
1723441588256,Mon Aug 12 2024 08:46:28 GMT+0300 (Israel Daylight Time),35.0,129.0,44.0,3823,5307,TRUE,FALSE
1723441593072,Mon Aug 12 2024 08:46:33 GMT+0300 (Israel Daylight Time),281.0,45.0,40.5,7007,373,TRUE,FALSE
1723441596889,Mon Aug 12 2024 08:46:36 GMT+0300 (Israel Daylight Time),78.0,51.0,40.1,6800,359,TRUE,FALSE
1723441601383,Mon Aug 12 2024 08:46:41 GMT+0300 (Israel Daylight Time),-59.0,-95.0,40.1,6759,689,TRUE,FALSE
1723441605412,Mon Aug 12 2024 08:46:45 GMT+0300 (Israel Daylight Time),4.0,47.0,40.2,6674,735,TRUE,FALSE
1723441611270,Mon Aug 12 2024 08:46:51 GMT+0300 (Israel Daylight Time),232.0,14.0,44.8,6687,516,FALSE,FALSE
1723441617216,Mon Aug 12 2024 08:46:57 GMT+0300 (Israel Daylight Time),147.0,78.0,40.2,6798,1418,FALSE,FALSE
1723441628052,Mon Aug 12 2024 08:47:08 GMT+0300 (Israel Daylight Time),118.0,-150.0,56.6,-1057,1254,FALSE,TRUE
1723441661818,Mon Aug 12 2024 08:47:41 GMT+0300 (Israel Daylight Time),-17.0,-141.0,38.1,54,4487,FALSE,FALSE
1723441662990,Mon Aug 12 2024 08:47:42 GMT+0300 (Israel Daylight Time),262.0,774.0,69.4,124,1601,FALSE,FALSE
1723441667366,Mon Aug 12 2024 08:47:47 GMT+0300 (Israel Daylight Time),-22.0,-12.0,39.3,98,4434,TRUE,FALSE
1723441673392,Mon Aug 12 2024 08:47:53 GMT+0300 (Israel Daylight Time),-29.0,-62.0,36.9,62,4472,TRUE,FALSE
1723441679258,Mon Aug 12 2024 08:47:59 GMT+0300 (Israel Daylight Time),-41.0,-37.0,41.6,60,4462,TRUE,FALSE
1723441685580,Mon Aug 12 2024 08:48:05 GMT+0300 (Israel Daylight Time),-40.0,78.0,39.2,84,4720,TRUE,FALSE
1723441691804,Mon Aug 12 2024 08:48:11 GMT+0300 (Israel Daylight Time),23.0,142.0,44.5,96,4475,TRUE,FALSE
1723441697661,Mon Aug 12 2024 08:48:17 GMT+0300 (Israel Daylight Time),6.0,121.0,38.2,32,4439,TRUE,FALSE
1723441703375,Mon Aug 12 2024 08:48:23 GMT+0300 (Israel Daylight Time),49.0,43.0,38.1,195,4280,TRUE,FALSE
1723441709151,Mon Aug 12 2024 08:48:29 GMT+0300 (Israel Daylight Time),26.0,-40.0,38.8,178,4532,TRUE,FALSE
1723441715909,Mon Aug 12 2024 08:48:35 GMT+0300 (Israel Daylight Time),13.0,147.0,43.3,222,4336,TRUE,FALSE
1723441728303,Mon Aug 12 2024 08:48:48 GMT+0300 (Israel Daylight Time),67.0,-1.0,38.4,206,4402,TRUE,FALSE
1723441746360,Mon Aug 12 2024 08:49:06 GMT+0300 (Israel Daylight Time),43.0,145.0,41.4,210,4476,FALSE,FALSE
1723441752035,Mon Aug 12 2024 08:49:12 GMT+0300 (Israel Daylight Time),64.0,-20.0,38.0,60,4494,TRUE,FALSE
1723441757949,Mon Aug 12 2024 08:49:17 GMT+0300 (Israel Daylight Time),-139.0,-7.0,38.2,107,4482,FALSE,FALSE
1723441763452,Mon Aug 12 2024 08:49:23 GMT+0300 (Israel Daylight Time),-88.0,46.0,37.7,146,4581,TRUE,FALSE
1723441769366,Mon Aug 12 2024 08:49:29 GMT+0300 (Israel Daylight Time),-109.0,306.0,41.2,289,4508,FALSE,FALSE
1723441776529,Mon Aug 12 2024 08:49:36 GMT+0300 (Israel Daylight Time),20.0,-35.0,38.6,136,4570,TRUE,FALSE
1723441781292,Mon Aug 12 2024 08:49:41 GMT+0300 (Israel Daylight Time),29.0,33.0,38.8,148,4557,TRUE,FALSE
1723441787023,Mon Aug 12 2024 08:49:47 GMT+0300 (Israel Daylight Time),124.0,85.0,40.8,178,4349,FALSE,FALSE
1723441792783,Mon Aug 12 2024 08:49:52 GMT+0300 (Israel Daylight Time),68.0,73.0,42.6,182,4466,TRUE,FALSE
1723441798954,Mon Aug 12 2024 08:49:58 GMT+0300 (Israel Daylight Time),-9.0,-89.0,41.4,138,4427,TRUE,FALSE
1723441854781,Mon Aug 12 2024 08:50:54 GMT+0300 (Israel Daylight Time),92.0,-51.0,44.1,-4893,4936,TRUE,FALSE
1723441860267,Mon Aug 12 2024 08:51:00 GMT+0300 (Israel Daylight Time),-21.0,79.0,44.7,-4307,5339,TRUE,FALSE
1723441865841,Mon Aug 12 2024 08:51:05 GMT+0300 (Israel Daylight Time),-83.0,120.0,47.0,-3343,5857,TRUE,FALSE
1723441872655,Mon Aug 12 2024 08:51:12 GMT+0300 (Israel Daylight Time),61.0,17.0,46.2,-5346,5275,TRUE,FALSE
1723441879492,Mon Aug 12 2024 08:51:19 GMT+0300 (Israel Daylight Time),-53.0,171.0,46.5,-4639,5229,FALSE,FALSE
1723441884404,Mon Aug 12 2024 08:51:24 GMT+0300 (Israel Daylight Time),-9.0,43.0,47.1,-4120,5976,TRUE,FALSE
1723441891229,Mon Aug 12 2024 08:51:31 GMT+0300 (Israel Daylight Time),-46.0,19.0,46.4,-5220,4887,TRUE,FALSE
1723441897547,Mon Aug 12 2024 08:51:37 GMT+0300 (Israel Daylight Time),-48.0,265.0,46.9,-3451,5757,FALSE,FALSE
1723441902205,Mon Aug 12 2024 08:51:42 GMT+0300 (Israel Daylight Time),-147.0,185.0,47.4,-4743,6358,FALSE,FALSE
1723441908168,Mon Aug 12 2024 08:51:48 GMT+0300 (Israel Daylight Time),-33.0,442.0,47.0,-4638,6023,FALSE,FALSE
1723441914410,Mon Aug 12 2024 08:51:54 GMT+0300 (Israel Daylight Time),54.0,-71.0,42.5,4628,5061,TRUE,FALSE
1723441922030,Mon Aug 12 2024 08:52:02 GMT+0300 (Israel Daylight Time),-286.0,-57.0,43.3,4546,5359,FALSE,FALSE
1723441928048,Mon Aug 12 2024 08:52:08 GMT+0300 (Israel Daylight Time),-190.0,-116.0,45.7,4559,5290,FALSE,FALSE
1723441932987,Mon Aug 12 2024 08:52:12 GMT+0300 (Israel Daylight Time),-281.0,116.0,46.6,4977,5474,FALSE,FALSE
1723441935217,Mon Aug 12 2024 08:52:15 GMT+0300 (Israel Daylight Time),4.0,434.0,47.6,3921,3571,FALSE,FALSE
1723441940720,Mon Aug 12 2024 08:52:20 GMT+0300 (Israel Daylight Time),-75.0,274.0,44.4,4108,4910,FALSE,FALSE
1723441946112,Mon Aug 12 2024 08:52:26 GMT+0300 (Israel Daylight Time),105.0,279.0,46.1,4768,5932,FALSE,FALSE
1723441952942,Mon Aug 12 2024 08:52:32 GMT+0300 (Israel Daylight Time),-1.0,140.0,44.7,4906,4677,TRUE,FALSE
1723441959629,Mon Aug 12 2024 08:52:39 GMT+0300 (Israel Daylight Time),99.0,225.0,48.4,3162,5812,FALSE,FALSE
1723441964880,Mon Aug 12 2024 08:52:44 GMT+0300 (Israel Daylight Time),-122.0,128.0,43.7,6010,3743,TRUE,FALSE
1723441973770,Mon Aug 12 2024 08:52:53 GMT+0300 (Israel Daylight Time),-173.0,9.0,42.3,5848,3590,FALSE,FALSE
1723441990145,Mon Aug 12 2024 08:53:10 GMT+0300 (Israel Daylight Time),18.0,139.0,47.5,-4400,4969,TRUE,FALSE
1723442028517,Mon Aug 12 2024 08:53:48 GMT+0300 (Israel Daylight Time),63.0,0.0,36.5,205,4546,TRUE,FALSE
1723442034296,Mon Aug 12 2024 08:53:54 GMT+0300 (Israel Daylight Time),-30.0,-43.0,45.9,184,4398,TRUE,FALSE
1723442040098,Mon Aug 12 2024 08:54:00 GMT+0300 (Israel Daylight Time),-84.0,31.0,45.4,227,4373,TRUE,FALSE
1723442046017,Mon Aug 12 2024 08:54:06 GMT+0300 (Israel Daylight Time),-17.0,-87.0,42.8,156,4436,TRUE,FALSE
1723442052137,Mon Aug 12 2024 08:54:12 GMT+0300 (Israel Daylight Time),-10.0,6.0,39.7,113,4490,TRUE,FALSE
1723442058603,Mon Aug 12 2024 08:54:18 GMT+0300 (Israel Daylight Time),6.0,-61.0,39.9,93,4616,TRUE,FALSE
1723442063993,Mon Aug 12 2024 08:54:23 GMT+0300 (Israel Daylight Time),17.0,69.0,42.0,142,4594,TRUE,FALSE
1723442069445,Mon Aug 12 2024 08:54:29 GMT+0300 (Israel Daylight Time),-61.0,73.0,41.9,89,4290,TRUE,FALSE
1723442074689,Mon Aug 12 2024 08:54:34 GMT+0300 (Israel Daylight Time),-105.0,-24.0,40.8,209,4476,TRUE,FALSE
1723442079611,Mon Aug 12 2024 08:54:39 GMT+0300 (Israel Daylight Time),21.0,309.0,48.0,261,2639,FALSE,FALSE
1723442158868,Mon Aug 12 2024 08:55:58 GMT+0300 (Israel Daylight Time),-39.0,83.0,39.9,327,4447,TRUE,FALSE
1723442164690,Mon Aug 12 2024 08:56:04 GMT+0300 (Israel Daylight Time),-94.0,21.0,40.1,214,4434,TRUE,FALSE
1723442170282,Mon Aug 12 2024 08:56:10 GMT+0300 (Israel Daylight Time),-70.0,131.0,40.5,228,4553,TRUE,FALSE
1723442176309,Mon Aug 12 2024 08:56:16 GMT+0300 (Israel Daylight Time),-24.0,83.0,41.8,157,4407,TRUE,FALSE
1723442182110,Mon Aug 12 2024 08:56:22 GMT+0300 (Israel Daylight Time),-43.0,57.0,41.3,198,4363,TRUE,FALSE
1723442188248,Mon Aug 12 2024 08:56:28 GMT+0300 (Israel Daylight Time),-18.0,9.0,39.7,130,4442,TRUE,FALSE
1723442194369,Mon Aug 12 2024 08:56:34 GMT+0300 (Israel Daylight Time),-11.0,106.0,41.2,77,4511,TRUE,FALSE
1723442200371,Mon Aug 12 2024 08:56:40 GMT+0300 (Israel Daylight Time),32.0,101.0,43.7,127,4572,TRUE,FALSE
1723442206241,Mon Aug 12 2024 08:56:46 GMT+0300 (Israel Daylight Time),-7.0,27.0,41.7,173,4522,TRUE,FALSE
1723442212133,Mon Aug 12 2024 08:56:52 GMT+0300 (Israel Daylight Time),-70.0,75.0,43.7,79,4589,TRUE,FALSE
1723442270008,Mon Aug 12 2024 08:57:50 GMT+0300 (Israel Daylight Time),-6.0,37.0,43.5,24,4410,TRUE,FALSE
1723442275932,Mon Aug 12 2024 08:57:55 GMT+0300 (Israel Daylight Time),-57.0,31.0,42.8,240,4366,TRUE,FALSE
1723442281656,Mon Aug 12 2024 08:58:01 GMT+0300 (Israel Daylight Time),-89.0,-41.0,42.3,224,4509,TRUE,FALSE
1723442287036,Mon Aug 12 2024 08:58:07 GMT+0300 (Israel Daylight Time),-8.0,88.0,43.4,246,4524,TRUE,FALSE
1723442293090,Mon Aug 12 2024 08:58:13 GMT+0300 (Israel Daylight Time),-20.0,148.0,44.4,131,4491,TRUE,FALSE
1723442299025,Mon Aug 12 2024 08:58:19 GMT+0300 (Israel Daylight Time),-82.0,86.0,44.1,112,4343,TRUE,FALSE
1723442304985,Mon Aug 12 2024 08:58:24 GMT+0300 (Israel Daylight Time),-50.0,3.0,40.4,239,4475,TRUE,FALSE
1723442311232,Mon Aug 12 2024 08:58:31 GMT+0300 (Israel Daylight Time),-57.0,11.0,42.9,183,4492,TRUE,FALSE
1723442317194,Mon Aug 12 2024 08:58:37 GMT+0300 (Israel Daylight Time),70.0,142.0,44.3,114,4696,FALSE,FALSE
1723442321551,Mon Aug 12 2024 08:58:41 GMT+0300 (Israel Daylight Time),198.0,304.0,40.1,83,4506,FALSE,FALSE
1723450992519,Mon Aug 12 2024 11:23:12 GMT+0300 (Israel Daylight Time),-2.0,54.0,36.5,60,3876,TRUE,FALSE
1723451000718,Mon Aug 12 2024 11:23:20 GMT+0300 (Israel Daylight Time),62.0,-18.0,40.1,19,3741,TRUE,FALSE
1723451007669,Mon Aug 12 2024 11:23:27 GMT+0300 (Israel Daylight Time),-24.0,-2.0,35.7,45,3815,TRUE,FALSE
1723451014457,Mon Aug 12 2024 11:23:34 GMT+0300 (Israel Daylight Time),-72.0,27.0,39.1,88,3925,TRUE,FALSE
1723451021740,Mon Aug 12 2024 11:23:41 GMT+0300 (Israel Daylight Time),-42.0,79.0,39.0,50,3715,TRUE,FALSE
1723451028571,Mon Aug 12 2024 11:23:48 GMT+0300 (Israel Daylight Time),35.0,71.0,41.0,161,3541,TRUE,FALSE
1723451035853,Mon Aug 12 2024 11:23:55 GMT+0300 (Israel Daylight Time),13.0,46.0,40.0,193,3956,TRUE,FALSE
1723451042938,Mon Aug 12 2024 11:24:02 GMT+0300 (Israel Daylight Time),31.0,67.0,36.2,114,3663,TRUE,FALSE
1723451050149,Mon Aug 12 2024 11:24:10 GMT+0300 (Israel Daylight Time),4.0,91.0,36.2,115,3755,TRUE,FALSE
1723451057141,Mon Aug 12 2024 11:24:17 GMT+0300 (Israel Daylight Time),-9.0,-36.0,39.5,86,3670,TRUE,FALSE
1723510929860,Tue Aug 13 2024 04:02:09 GMT+0300 (Israel Daylight Time),205.0,9.0,44.2,-5893,690,FALSE,FALSE
1723510934202,Tue Aug 13 2024 04:02:14 GMT+0300 (Israel Daylight Time),-62.0,72.0,48.5,-5767,653,TRUE,FALSE
1723510938455,Tue Aug 13 2024 04:02:18 GMT+0300 (Israel Daylight Time),-15.0,152.0,48.9,-5736,659,TRUE,FALSE
1723510943065,Tue Aug 13 2024 04:02:23 GMT+0300 (Israel Daylight Time),12.0,164.0,49.6,-6041,614,TRUE,FALSE
1723510947504,Tue Aug 13 2024 04:02:27 GMT+0300 (Israel Daylight Time),2.0,-18.0,47.8,-5736,554,TRUE,FALSE
1723510952711,Tue Aug 13 2024 04:02:32 GMT+0300 (Israel Daylight Time),93.0,16.0,48.5,-4075,4317,TRUE,FALSE
1723510957415,Tue Aug 13 2024 04:02:37 GMT+0300 (Israel Daylight Time),221.0,-66.0,47.2,-4217,4258,FALSE,FALSE
1723510962332,Tue Aug 13 2024 04:02:42 GMT+0300 (Israel Daylight Time),-12.0,-22.0,51.8,-4065,4112,TRUE,FALSE
1723510966403,Tue Aug 13 2024 04:02:46 GMT+0300 (Israel Daylight Time),211.0,67.0,48.3,-4627,4036,FALSE,FALSE
1723510971402,Tue Aug 13 2024 04:02:51 GMT+0300 (Israel Daylight Time),31.0,147.0,49.2,-4309,4122,TRUE,FALSE
1723510976670,Tue Aug 13 2024 04:02:56 GMT+0300 (Israel Daylight Time),-48.0,199.0,51.8,802,5631,FALSE,FALSE
1723510981154,Tue Aug 13 2024 04:03:01 GMT+0300 (Israel Daylight Time),14.0,261.0,51.8,455,4585,FALSE,FALSE
1723510985841,Tue Aug 13 2024 04:03:05 GMT+0300 (Israel Daylight Time),127.0,-113.0,50.4,1324,5677,FALSE,FALSE
1723510990631,Tue Aug 13 2024 04:03:10 GMT+0300 (Israel Daylight Time),-26.0,-43.0,48.9,639,6151,TRUE,FALSE
1723510998640,Tue Aug 13 2024 04:03:18 GMT+0300 (Israel Daylight Time),259.0,-165.0,49.3,942,5973,FALSE,FALSE
1723511007544,Tue Aug 13 2024 04:03:27 GMT+0300 (Israel Daylight Time),-57.0,-132.0,49.4,3801,4425,FALSE,FALSE
1723511012118,Tue Aug 13 2024 04:03:32 GMT+0300 (Israel Daylight Time),72.0,44.0,48.5,4014,4605,TRUE,FALSE
1723511019518,Tue Aug 13 2024 04:03:39 GMT+0300 (Israel Daylight Time),32.0,69.0,48.7,4116,4653,TRUE,FALSE
1723511024089,Tue Aug 13 2024 04:03:44 GMT+0300 (Israel Daylight Time),110.0,-178.0,49.0,4319,4720,FALSE,FALSE
1723511025298,Tue Aug 13 2024 04:03:45 GMT+0300 (Israel Daylight Time),-199.0,494.0,20.2,187,115,FALSE,FALSE
1723511028579,Tue Aug 13 2024 04:03:48 GMT+0300 (Israel Daylight Time),33.0,67.0,52.1,3909,4399,TRUE,FALSE
1723511033431,Tue Aug 13 2024 04:03:53 GMT+0300 (Israel Daylight Time),109.0,-29.0,48.0,6350,584,FALSE,TRUE
1723511037875,Tue Aug 13 2024 04:03:57 GMT+0300 (Israel Daylight Time),272.0,-17.0,49.2,6131,171,FALSE,FALSE
1723511042399,Tue Aug 13 2024 04:04:02 GMT+0300 (Israel Daylight Time),0.0,31.0,48.3,5845,90,TRUE,FALSE
1723511046935,Tue Aug 13 2024 04:04:06 GMT+0300 (Israel Daylight Time),215.0,-149.0,46.6,6222,-122,FALSE,FALSE
1723511051854,Tue Aug 13 2024 04:04:11 GMT+0300 (Israel Daylight Time),53.0,-35.0,50.4,6105,194,TRUE,FALSE
1723794348404,Fri Aug 16 2024 10:45:48 GMT+0300 (Israel Daylight Time),85.0,-85.0,38.6,111,3946,TRUE,FALSE
1723794355120,Fri Aug 16 2024 10:45:55 GMT+0300 (Israel Daylight Time),32.0,184.0,40.3,46,4114,TRUE,FALSE
1723794362108,Fri Aug 16 2024 10:46:02 GMT+0300 (Israel Daylight Time),66.0,-75.0,36.9,57,4155,TRUE,FALSE
1723794368814,Fri Aug 16 2024 10:46:08 GMT+0300 (Israel Daylight Time),9.0,156.0,42.6,115,3984,TRUE,FALSE
1723794375602,Fri Aug 16 2024 10:46:15 GMT+0300 (Israel Daylight Time),38.0,73.0,39.6,143,4009,TRUE,FALSE
1723794382637,Fri Aug 16 2024 10:46:22 GMT+0300 (Israel Daylight Time),60.0,137.0,42.1,43,4112,FALSE,FALSE
1723794389512,Fri Aug 16 2024 10:46:29 GMT+0300 (Israel Daylight Time),1.0,-33.0,37.2,85,4079,TRUE,FALSE
1723794396560,Fri Aug 16 2024 10:46:36 GMT+0300 (Israel Daylight Time),66.0,55.0,34.7,-43,3989,TRUE,FALSE
1723794403189,Fri Aug 16 2024 10:46:43 GMT+0300 (Israel Daylight Time),21.0,60.0,38.6,-19,4084,TRUE,FALSE
1723794409953,Fri Aug 16 2024 10:46:49 GMT+0300 (Israel Daylight Time),16.0,-12.0,37.6,26,3868,TRUE,FALSE
1723797675224,Fri Aug 16 2024 11:41:15 GMT+0300 (Israel Daylight Time),184.0,148.0,46.1,-5813,281,FALSE,TRUE
1723797679137,Fri Aug 16 2024 11:41:19 GMT+0300 (Israel Daylight Time),-97.0,3.0,48.0,-6010,490,TRUE,TRUE
1723797682981,Fri Aug 16 2024 11:41:22 GMT+0300 (Israel Daylight Time),-82.0,113.0,48.2,-6261,399,TRUE,TRUE
1723797686760,Fri Aug 16 2024 11:41:26 GMT+0300 (Israel Daylight Time),-168.0,0.0,49.2,-5619,154,FALSE,FALSE
1723797690595,Fri Aug 16 2024 11:41:30 GMT+0300 (Israel Daylight Time),-155.0,-51.0,47.8,-5677,51,FALSE,FALSE
1723797695168,Fri Aug 16 2024 11:41:35 GMT+0300 (Israel Daylight Time),28.0,5.0,48.0,-3097,5090,TRUE,FALSE
1723797698352,Fri Aug 16 2024 11:41:38 GMT+0300 (Israel Daylight Time),27.0,34.0,51.6,-3378,4342,TRUE,FALSE
1723797702039,Fri Aug 16 2024 11:41:42 GMT+0300 (Israel Daylight Time),-77.0,224.0,49.2,-3684,4509,FALSE,FALSE
1723797705873,Fri Aug 16 2024 11:41:45 GMT+0300 (Israel Daylight Time),113.0,197.0,47.9,-3291,4333,FALSE,FALSE
1723797709737,Fri Aug 16 2024 11:41:49 GMT+0300 (Israel Daylight Time),27.0,12.0,47.4,-3625,4523,TRUE,FALSE
1723797714462,Fri Aug 16 2024 11:41:54 GMT+0300 (Israel Daylight Time),-49.0,-16.0,48.6,766,6097,TRUE,FALSE
1723797718360,Fri Aug 16 2024 11:41:58 GMT+0300 (Israel Daylight Time),-80.0,-153.0,47.4,703,5805,FALSE,FALSE
1723797722070,Fri Aug 16 2024 11:42:02 GMT+0300 (Israel Daylight Time),82.0,95.0,49.0,554,5617,TRUE,FALSE
1723797725809,Fri Aug 16 2024 11:42:05 GMT+0300 (Israel Daylight Time),81.0,-78.0,47.9,502,5975,TRUE,FALSE
1723797729448,Fri Aug 16 2024 11:42:09 GMT+0300 (Israel Daylight Time),118.0,116.0,48.7,643,6110,FALSE,FALSE
1723797734118,Fri Aug 16 2024 11:42:14 GMT+0300 (Israel Daylight Time),168.0,293.0,43.0,3700,4426,FALSE,FALSE
1723797737795,Fri Aug 16 2024 11:42:17 GMT+0300 (Israel Daylight Time),39.0,-12.0,50.6,3649,4548,TRUE,FALSE
1723797741587,Fri Aug 16 2024 11:42:21 GMT+0300 (Israel Daylight Time),-220.0,148.0,51.7,4042,4941,FALSE,FALSE
1723797745358,Fri Aug 16 2024 11:42:25 GMT+0300 (Israel Daylight Time),156.0,23.0,48.8,3881,4934,FALSE,FALSE
1723797749082,Fri Aug 16 2024 11:42:29 GMT+0300 (Israel Daylight Time),-56.0,-26.0,47.4,3684,4563,TRUE,FALSE
1723797756948,Fri Aug 16 2024 11:42:36 GMT+0300 (Israel Daylight Time),-2.0,-56.0,44.8,6239,7,TRUE,FALSE
1723797760458,Fri Aug 16 2024 11:42:40 GMT+0300 (Israel Daylight Time),54.0,27.0,47.2,5971,75,TRUE,FALSE
1723797764333,Fri Aug 16 2024 11:42:44 GMT+0300 (Israel Daylight Time),173.0,70.0,46.9,5813,145,FALSE,FALSE
1723797768038,Fri Aug 16 2024 11:42:48 GMT+0300 (Israel Daylight Time),53.0,203.0,48.9,5991,194,FALSE,FALSE
1723797789794,Fri Aug 16 2024 11:43:09 GMT+0300 (Israel Daylight Time),-68.0,-180.0,49.7,-207,2724,FALSE,FALSE
1723958315559,Sun Aug 18 2024 08:18:35 GMT+0300 (Israel Daylight Time),14.0,-180.0,41.6,140,4454,FALSE,FALSE
1723958321039,Sun Aug 18 2024 08:18:41 GMT+0300 (Israel Daylight Time),101.0,-112.0,42.1,122,4561,FALSE,FALSE
1723958328013,Sun Aug 18 2024 08:18:48 GMT+0300 (Israel Daylight Time),10.0,-73.0,41.1,185,4395,TRUE,FALSE
1723958334835,Sun Aug 18 2024 08:18:54 GMT+0300 (Israel Daylight Time),-1.0,-105.0,37.7,220,4579,TRUE,FALSE
1723958341381,Sun Aug 18 2024 08:19:01 GMT+0300 (Israel Daylight Time),-3.0,33.0,43.5,163,4450,TRUE,FALSE
1723958348229,Sun Aug 18 2024 08:19:08 GMT+0300 (Israel Daylight Time),37.0,165.0,44.8,179,4587,TRUE,FALSE
1723958354599,Sun Aug 18 2024 08:19:14 GMT+0300 (Israel Daylight Time),22.0,34.0,42.9,159,4635,TRUE,FALSE
1723958361348,Sun Aug 18 2024 08:19:21 GMT+0300 (Israel Daylight Time),69.0,167.0,41.8,29,4700,TRUE,FALSE
1723958367918,Sun Aug 18 2024 08:19:27 GMT+0300 (Israel Daylight Time),-69.0,52.0,43.7,247,4392,TRUE,FALSE
1723958374894,Sun Aug 18 2024 08:19:34 GMT+0300 (Israel Daylight Time),87.0,69.0,41.3,55,4435,TRUE,FALSE
1724732595775,Tue Aug 27 2024 07:23:15 GMT+0300 (Israel Daylight Time),32.0,-65.0,52.8,35,2659,TRUE,FALSE
